# k [h/Mpc]  P(k) [(Mpc/h)^3]
2.105272272765706942e-01 6.780465109563860460e+04
2.142037490358383034e-01 6.513045085008131718e+04
2.179444753752985686e-01 6.260052861662684154e+04
2.217505275253931762e-01 6.028056164686715783e+04
2.256230462970632844e-01 5.820933493372244266e+04
2.295631924236909704e-01 5.639378824363756576e+04
2.335721469090121238e-01 5.480876283725174289e+04
2.376511113811072828e-01 5.340151933680677757e+04
2.418013084525720557e-01 5.210063708688157203e+04
2.460239820869775107e-01 5.082832424839925807e+04
2.503203979717325556e-01 4.951439310336428753e+04
2.546918438974540289e-01 4.810936125753158558e+04
2.591396301439657379e-01 4.659374343517348461e+04
2.636650898730358294e-01 4.498103554285495920e+04
2.682695795279724793e-01 4.331329197935495904e+04
2.729544792402007203e-01 4.165019082493919996e+04
2.777211932429354824e-01 4.005432740146384458e+04
2.825711502920826845e-01 3.857645858250557649e+04
2.875058040944880045e-01 3.724425337045530614e+04
2.925266337436644992e-01 3.605703674084062368e+04
2.976351441631316375e-01 3.498754426343367959e+04
3.028328665574945844e-01 3.399019534555723658e+04
3.081213588714002416e-01 3.301393763007535017e+04
3.135022062565112067e-01 3.201639944227911838e+04
3.189770215466321557e-01 3.097530946786803543e+04
3.245474457411328673e-01 2.989353903852056465e+04
3.302151484968175454e-01 2.879601442183243853e+04
3.359818286283781097e-01 2.771961228491147631e+04
3.418492146175927116e-01 2.669973555883172230e+04
3.478190651314130299e-01 2.575836559067609778e+04
3.538931695490987739e-01 2.489762160275683709e+04
3.600733484985619848e-01 2.410074428326334964e+04
3.663614544020716290e-01 2.333980879485429614e+04
3.727593720314937853e-01 2.258710529542840231e+04
3.792690190732249667e-01 2.182568642091459697e+04
3.858923467029902743e-01 2.105478790558902983e+04
3.926313401706835737e-01 2.028798065383861467e+04
3.994880193954170600e-01 1.954524618819168973e+04
4.064644395709627878e-01 1.884298212526044153e+04
4.135626917817705750e-01 1.818671105753221127e+04
4.207849036297402479e-01 1.756967778140061273e+04
4.281332398719391308e-01 1.697751230720932290e+04
4.356099030694607910e-01 1.639617223504475260e+04
4.432171342476085574e-01 1.581883398815891269e+04
4.509572135676144233e-01 1.524813408482044179e+04
4.588324610100845136e-01 1.469292833313455048e+04
4.668452370703789489e-01 1.416196154817837123e+04
4.749979434661412703e-01 1.365848622804447223e+04
4.832930238571752080e-01 1.317893844403862204e+04
4.917329645779015546e-01 1.271600152114760931e+04
5.003202953826004773e-01 1.226359870392604171e+04
5.090575902036681422e-01 1.182032367083014469e+04
5.179474679231207412e-01 1.138919225404568351e+04
5.269925931575656364e-01 1.097437529004959106e+04
5.361956770568816477e-01 1.057766799393897236e+04
5.455594781168514595e-01 1.019732051483401665e+04
5.550868030059805669e-01 9.829754725307690023e+03
5.647805074067551168e-01 9.472399182637776903e+03
5.746434968715973257e-01 9.125210796859573747e+03
5.846787276937589484e-01 8.789843993852333369e+03
5.948892077934331279e-01 8.467552440719840888e+03
6.052779976193348732e-01 8.157853176032736883e+03
6.158482110660260522e-01 7.859011598814403442e+03
6.266030164072655673e-01 7.569591093972259841e+03
6.375456372456506093e-01 7.289425988933135159e+03
6.486793534788507509e-01 7.019175397105538650e+03
6.600075022827095461e-01 6.759147445102880738e+03
6.715334791115141755e-01 6.508724041933063745e+03
6.832607387157397794e-01 6.266890645610635147e+03
6.951927961775605791e-01 6.033111193482816816e+03
7.073332279644438669e-01 5.807511223473522477e+03
7.196856730011513825e-01 5.590265229163957883e+03
7.322538337604533876e-01 5.381039994991964704e+03
7.450414773728909479e-01 5.179173649848634341e+03
7.580524367559261512e-01 4.984261857467095979e+03
7.712906117627992275e-01 4.796322875676532021e+03
7.847599703514607228e-01 4.615364260826908321e+03
7.984645497739086828e-01 4.441032775640414002e+03
8.124084577862965562e-01 4.272854957741890757e+03
8.265958738801812977e-01 4.110645515618902209e+03
8.410310505352605048e-01 3.954422587397631105e+03
8.557183144940001540e-01 3.804007656607611807e+03
8.706620680585126504e-01 3.659010939948582291e+03
8.858667904100823165e-01 3.519200668148083423e+03
9.013370389517428860e-01 3.384563322723951842e+03
9.170774506742931376e-01 3.254961744595510936e+03
9.330927435461663366e-01 3.130072005966292636e+03
9.493877179275820311e-01 3.009706875398966531e+03
9.659672580093832117e-01 2.893844749601244075e+03
9.828363332770020389e-01 2.782320663018940195e+03
1.000000000000000000e+00 2.674862681744519250e+03
